,src,dst,ts,label,idx
4109,22948,22957,191.0,0.0,17521
4111,22950,22957,191.0,0.0,17523
23316,37301,21933,191.0,0.0,17516
23314,36349,15840,191.0,0.0,17508
23315,37300,21933,191.0,0.0,17515
23278,38011,25778,191.0,0.0,17534
4042,31823,37096,191.0,0.0,17538
4103,5386,5389,191.0,0.0,17494
4020,21933,37300,191.0,0.0,17515
4106,6162,6081,191.0,0.0,17499
4107,22946,22957,191.0,0.0,17519
4108,22947,22957,191.0,0.0,17520
4105,6161,6081,191.0,0.0,17497
4116,245,248,192.0,0.0,17540
4119,4230,4225,192.0,0.0,17549
4121,5388,5389,192.0,0.0,17554
4122,8985,8988,192.0,0.0,17555
4123,10172,10174,192.0,0.0,17558
4124,10173,10174,192.0,0.0,17559
4118,4228,4225,192.0,0.0,17547
4120,4232,4225,192.0,0.0,17551
23319,34177,4225,192.0,0.0,17543
23320,38019,25778,192.0,0.0,17571
23321,38020,25778,192.0,0.0,17575
23322,38021,25778,192.0,0.0,17576
4148,17763,17774,193.0,0.0,17614
4137,15842,15840,193.0,0.0,17601
4138,16921,16922,193.0,0.0,17602
4139,17753,17774,193.0,0.0,17603
4141,17755,17774,193.0,0.0,17606
811,3129,17774,193.0,0.0,17604
4142,17756,17774,193.0,0.0,17607
4143,17758,17774,193.0,0.0,17609
4144,17759,17774,193.0,0.0,17610
4145,17760,17774,193.0,0.0,17611
4146,17761,17774,193.0,0.0,17612
4149,17765,17774,193.0,0.0,17616
4136,15841,15840,193.0,0.0,17600
4150,17767,17774,193.0,0.0,17619
4151,17768,17774,193.0,0.0,17620
4152,17769,17774,193.0,0.0,17621
4153,17770,17774,193.0,0.0,17622
4154,17771,17774,193.0,0.0,17623
4155,17773,17774,193.0,0.0,17625
4157,22781,22778,193.0,0.0,17630
4158,22782,22778,193.0,0.0,17634
4147,17762,17774,193.0,0.0,17613
4135,10703,10616,193.0,0.0,17599
4140,17754,17774,193.0,0.0,17605
4133,10701,10616,193.0,0.0,17596
4132,5089,5077,193.0,0.0,17592
4131,4239,4225,193.0,0.0,17590
4130,4237,4225,193.0,0.0,17587
4129,4236,4225,193.0,0.0,17586
4134,10702,10616,193.0,0.0,17598
4128,4233,4225,193.0,0.0,17583
4010,25783,25778,193.0,0.0,17641
4127,3323,3175,193.0,0.0,17582
23323,9247,25778,193.0,0.0,17640
4170,5091,5077,194.0,0.0,17669
4180,18024,18022,194.0,0.0,17687
4181,30270,30269,194.0,0.0,17699
4169,4249,4225,194.0,0.0,17667
4162,3326,3175,194.0,0.0,17646
4167,4247,4225,194.0,0.0,17664
4161,3325,3175,194.0,0.0,17644
4166,4244,4225,194.0,0.0,17657
4163,4240,4225,194.0,0.0,17653
4164,4241,4225,194.0,0.0,17654
4160,3324,3175,194.0,0.0,17643
4171,5092,5077,194.0,0.0,17671
23324,33747,3175,194.0,0.0,17649
4176,5396,5389,194.0,0.0,17679
4165,4243,4225,194.0,0.0,17656
4175,5395,5389,194.0,0.0,17678
23328,37098,17162,194.0,0.0,17695
23327,5378,5389,194.0,0.0,17672
4177,6163,6081,194.0,0.0,17680
23326,33750,3175,194.0,0.0,17652
716,3301,3175,194.0,0.0,17645
23325,33748,3175,194.0,0.0,17650
4174,5393,5389,194.0,0.0,17676
4173,5391,5389,194.0,0.0,17674
23332,36583,16922,195.0,0.0,17725
23331,33754,3175,195.0,0.0,17708
4185,4252,4225,195.0,0.0,17711
4186,4253,4225,195.0,0.0,17712
4182,3328,3175,195.0,0.0,17704
4184,4251,4225,195.0,0.0,17710
23340,38025,25778,195.0,0.0,17779
4188,4255,4225,195.0,0.0,17714
23339,38024,25778,195.0,0.0,17778
23338,38023,25778,195.0,0.0,17777
23337,38022,25778,195.0,0.0,17775
23336,37880,24951,195.0,0.0,17773
4193,15845,15840,195.0,0.0,17723
4195,18025,18022,195.0,0.0,17729
23335,37501,22957,195.0,0.0,17771
23334,37099,17162,195.0,0.0,17754
4209,18029,18022,195.0,0.0,17750
4210,22957,37501,195.0,0.0,17771
4192,15844,15840,195.0,0.0,17722
4183,4250,4225,195.0,0.0,17709
23329,33751,3175,195.0,0.0,17705
23144,32609,650,195.0,0.0,17703
4190,8986,8988,195.0,0.0,17718
4189,5093,5077,195.0,0.0,17716
23330,33752,3175,195.0,0.0,17706
4187,4254,4225,195.0,0.0,17713
23333,36584,16922,195.0,0.0,17727
23366,38033,25778,196.0,0.0,17945
1627,25790,25778,196.0,0.0,17857
1663,25800,25778,196.0,0.0,17876
1673,8994,25778,196.0,0.0,17867
1978,8540,25778,196.0,0.0,17873
2153,4261,4225,196.0,0.0,17799
23345,33756,3175,196.0,0.0,17790
23367,38034,25778,196.0,0.0,17946
2403,8556,25778,196.0,0.0,17872
23365,8488,25778,196.0,0.0,17944
23364,38032,25778,196.0,0.0,17943
23363,38030,25778,196.0,0.0,17939
23344,33755,3175,196.0,0.0,17788
1626,25789,25778,196.0,0.0,17864
23362,38029,25778,196.0,0.0,17932
23351,38027,25778,196.0,0.0,17901
23343,32612,650,196.0,0.0,17785
4230,5094,5077,196.0,0.0,17818
4231,5095,5077,196.0,0.0,17819
4232,5398,5389,196.0,0.0,17822
4233,6165,6081,196.0,0.0,17823
4239,18031,18022,196.0,0.0,17837
4244,24914,24925,196.0,0.0,17852
4228,4273,4225,196.0,0.0,17815
4245,24915,24925,196.0,0.0,17853
4247,24918,24925,196.0,0.0,17856
4248,25792,25778,196.0,0.0,17859
4249,25794,25778,196.0,0.0,17861
4250,25795,25778,196.0,0.0,17862
4251,25796,25778,196.0,0.0,17863
4252,25797,25778,196.0,0.0,17865
4246,24916,24925,196.0,0.0,17854
4227,4272,4225,196.0,0.0,17814
4226,4271,4225,196.0,0.0,17813
4225,4270,4225,196.0,0.0,17812
4159,25788,25778,196.0,0.0,17938
4191,12484,8676,196.0,0.0,17849
4211,662,650,196.0,0.0,17782
4212,663,650,196.0,0.0,17784
4213,3329,3175,196.0,0.0,17787
4215,4256,4225,196.0,0.0,17792
4216,4257,4225,196.0,0.0,17793
4217,4258,4225,196.0,0.0,17794
4218,4260,4225,196.0,0.0,17797
4219,4264,4225,196.0,0.0,17805
4220,4265,4225,196.0,0.0,17806
4221,4266,4225,196.0,0.0,17808
4222,4267,4225,196.0,0.0,17809
4223,4268,4225,196.0,0.0,17810
4224,4269,4225,196.0,0.0,17811
23356,38028,25778,196.0,0.0,17920
4254,25802,25778,196.0,0.0,17897
4253,25799,25778,196.0,0.0,17869
23348,36350,15840,196.0,0.0,17828
23342,32611,650,196.0,0.0,17783
23341,32345,232,196.0,0.0,17780
23350,8557,25778,196.0,0.0,17889
23349,38026,25778,196.0,0.0,17877
22759,30779,25778,196.0,0.0,17875
23346,35384,10616,196.0,0.0,17825
4290,24920,24925,197.0,0.0,18028
4286,18034,18022,197.0,0.0,18019
4265,5097,5077,197.0,0.0,17977
23383,38041,25778,197.0,0.0,18056
23371,33761,3175,197.0,0.0,17959
4281,18033,18022,197.0,0.0,18011
23384,38043,25778,197.0,0.0,18059
4278,17919,36790,197.0,0.0,18006
4277,15848,15840,197.0,0.0,18003
23381,38039,25778,197.0,0.0,18053
4291,24922,24925,197.0,0.0,18030
4294,25637,25650,197.0,0.0,18033
4292,24923,24925,197.0,0.0,18031
4293,24924,24925,197.0,0.0,18032
4276,12016,35716,197.0,0.0,18002
4295,25638,25650,197.0,0.0,18034
4296,25809,25778,197.0,0.0,18039
4297,25810,25778,197.0,0.0,18040
4298,25812,25778,197.0,0.0,18042
4299,25816,25778,197.0,0.0,18046
4156,17917,36790,197.0,0.0,18007
3798,4231,4225,197.0,0.0,17971
23385,38044,25778,197.0,0.0,18060
4275,10712,10616,197.0,0.0,17996
22414,35716,12016,197.0,1.0,18002
4273,10710,10616,197.0,0.0,17992
22462,33559,3175,197.0,0.0,17957
23372,35385,10616,197.0,0.0,17987
4264,5096,5077,197.0,0.0,17975
23373,35386,10616,197.0,0.0,17991
4263,4287,4225,197.0,0.0,17974
4262,4286,4225,197.0,0.0,17973
4261,4284,4225,197.0,0.0,17970
4260,4282,4225,197.0,0.0,17966
4259,4280,4225,197.0,0.0,17964
23374,35388,10616,197.0,0.0,17995
23375,35389,10616,197.0,0.0,17997
4258,4278,4225,197.0,0.0,17962
4274,10711,10616,197.0,0.0,17994
4256,4276,4225,197.0,0.0,17960
4255,233,232,197.0,0.0,17951
4257,4277,4225,197.0,0.0,17961
4268,6167,6081,197.0,0.0,17981
23376,37442,22596,197.0,0.0,18024
23377,38036,25778,197.0,0.0,18037
4272,10709,10616,197.0,0.0,17989
23368,33758,3175,197.0,0.0,17955
23380,38038,25778,197.0,0.0,18052
23369,33759,3175,197.0,0.0,17956
4271,10708,10616,197.0,0.0,17985
23370,33760,3175,197.0,0.0,17958
4270,10706,10616,197.0,0.0,17983
4269,10705,10616,197.0,0.0,17982
4266,5098,5077,197.0,0.0,17979
23379,38037,25778,197.0,0.0,18050
4267,6166,6081,197.0,0.0,17980
23399,38048,25778,198.0,0.0,18467
23398,38047,25778,198.0,0.0,18466
23390,34834,8190,198.0,0.0,18268
23389,34833,8190,198.0,0.0,18267
23400,38050,25778,198.0,0.0,18469
23395,25817,25778,198.0,0.0,18462
23394,37443,22596,198.0,0.0,18454
23386,32347,232,198.0,0.0,18061
23393,35393,10616,198.0,0.0,18387
23387,33762,3175,198.0,0.0,18063
23392,35392,10616,198.0,0.0,18385
23391,35391,10616,198.0,0.0,18382
23397,25804,25778,198.0,0.0,18465
23396,38046,25778,198.0,0.0,18464
4437,8192,8190,198.0,0.0,18275
4395,8133,8190,198.0,0.0,18207
4320,8028,8190,198.0,0.0,18101
4321,8029,8190,198.0,0.0,18102
4322,8030,8190,198.0,0.0,18103
4323,8031,8190,198.0,0.0,18104
4324,8032,8190,198.0,0.0,18105
4325,8033,8190,198.0,0.0,18106
4326,8034,8190,198.0,0.0,18107
4327,8035,8190,198.0,0.0,18108
4328,8036,8190,198.0,0.0,18109
4319,8027,8190,198.0,0.0,18100
4329,8037,8190,198.0,0.0,18110
4331,8039,8190,198.0,0.0,18112
4333,8043,8190,198.0,0.0,18116
4334,8044,8190,198.0,0.0,18117
4335,8045,8190,198.0,0.0,18118
4506,18040,18022,198.0,0.0,18446
4337,8049,8190,198.0,0.0,18122
4338,8050,8190,198.0,0.0,18123
4339,8051,8190,198.0,0.0,18124
4340,8052,8190,198.0,0.0,18125
4330,8038,8190,198.0,0.0,18111
4318,8026,8190,198.0,0.0,18099
4317,8025,8190,198.0,0.0,18098
4502,18039,18022,198.0,0.0,18441
4476,10765,10616,198.0,0.0,18362
4477,10766,10616,198.0,0.0,18363
4478,10768,10616,198.0,0.0,18365
4479,10772,10616,198.0,0.0,18383
4480,17921,36790,198.0,0.0,18390
4482,17923,36790,198.0,0.0,18393
4310,8018,8190,198.0,0.0,18091
4483,17924,36790,198.0,0.0,18397
4485,17926,36790,198.0,0.0,18401
4486,17927,36790,198.0,0.0,18402
4487,17928,36790,198.0,0.0,18407
4488,17930,36790,198.0,0.0,18412
4489,17931,36790,198.0,0.0,18413
4490,17932,36790,198.0,0.0,18414
4492,18037,18022,198.0,0.0,18422
4311,8019,8190,198.0,0.0,18092
4312,8020,8190,198.0,0.0,18093
4313,8021,8190,198.0,0.0,18094
4314,8022,8190,198.0,0.0,18095
4315,8023,8190,198.0,0.0,18096
4316,8024,8190,198.0,0.0,18097
4341,8053,8190,198.0,0.0,18126
4475,10764,10616,198.0,0.0,18361
4342,8055,8190,198.0,0.0,18128
4344,8058,8190,198.0,0.0,18131
4369,8093,8190,198.0,0.0,18166
4370,8095,8190,198.0,0.0,18168
4371,8101,8190,198.0,0.0,18174
4372,8102,8190,198.0,0.0,18175
4373,8103,8190,198.0,0.0,18176
4374,8105,8190,198.0,0.0,18178
4375,8106,8190,198.0,0.0,18179
4376,8107,8190,198.0,0.0,18180
4377,8108,8190,198.0,0.0,18181
4368,8092,8190,198.0,0.0,18165
4378,8109,8190,198.0,0.0,18182
4387,8119,8190,198.0,0.0,18193
4380,8112,8190,198.0,0.0,18185
4381,8113,8190,198.0,0.0,18186
4382,8114,8190,198.0,0.0,18187
4383,8115,8190,198.0,0.0,18188
4394,8130,8190,198.0,0.0,18204
4384,8116,8190,198.0,0.0,18189
4386,8118,8190,198.0,0.0,18192
4385,8117,8190,198.0,0.0,18191
4379,8111,8190,198.0,0.0,18184
4515,25820,25778,198.0,0.0,18460
4514,25642,25650,198.0,0.0,18456
4513,25641,25650,198.0,0.0,18455
4345,8059,8190,198.0,0.0,18132
4346,8062,8190,198.0,0.0,18135
4347,8063,8190,198.0,0.0,18136
4349,8065,8190,198.0,0.0,18138
4350,8069,8190,198.0,0.0,18142
4351,8070,8190,198.0,0.0,18143
4352,8071,8190,198.0,0.0,18144
4353,8072,8190,198.0,0.0,18145
4354,8073,8190,198.0,0.0,18146
4355,8075,8190,198.0,0.0,18148
4356,8076,8190,198.0,0.0,18149
4358,8078,8190,198.0,0.0,18151
4359,8079,8190,198.0,0.0,18152
4360,8082,8190,198.0,0.0,18155
4361,8084,8190,198.0,0.0,18157
4362,8085,8190,198.0,0.0,18158
4363,8087,8190,198.0,0.0,18160
4364,8088,8190,198.0,0.0,18161
4365,8089,8190,198.0,0.0,18162
4366,8090,8190,198.0,0.0,18163
4512,21104,8676,198.0,0.0,18453
4343,8057,8190,198.0,0.0,18130
4474,10762,10616,198.0,0.0,18357
4348,8064,8190,198.0,0.0,18137
4473,10761,10616,198.0,0.0,18356
4428,8182,8190,198.0,0.0,18256
4429,8183,8190,198.0,0.0,18257
4430,8184,8190,198.0,0.0,18258
4431,8185,8190,198.0,0.0,18259
4432,8186,8190,198.0,0.0,18260
4433,8188,8190,198.0,0.0,18263
4434,8189,8190,198.0,0.0,18264
4436,8191,8190,198.0,0.0,18271
4300,3331,3175,198.0,0.0,18064
4301,4289,4225,198.0,0.0,18067
4303,4292,4225,198.0,0.0,18070
4304,4294,4225,198.0,0.0,18072
4391,8126,8190,198.0,0.0,18200
4438,8193,8190,198.0,0.0,18276
4439,8987,8988,198.0,0.0,18278
4441,10715,10616,198.0,0.0,18305
4442,10716,10616,198.0,0.0,18306
4443,10717,10616,198.0,0.0,18307
4444,10718,10616,198.0,0.0,18308
4388,8120,8190,198.0,0.0,18194
4445,10719,10616,198.0,0.0,18309
4305,5099,5077,198.0,0.0,18082
4407,8148,8190,198.0,0.0,18222
4427,8180,8190,198.0,0.0,18254
4307,8015,8190,198.0,0.0,18088
4426,8179,8190,198.0,0.0,18253
4424,8176,8190,198.0,0.0,18250
4408,8149,8190,198.0,0.0,18223
4178,10704,10616,198.0,0.0,18366
4405,8146,8190,198.0,0.0,18220
4404,8145,8190,198.0,0.0,18219
4080,4219,4225,198.0,0.0,18066
4403,8144,8190,198.0,0.0,18218
4409,8150,8190,198.0,0.0,18224
4410,8151,8190,198.0,0.0,18225
4392,8128,8190,198.0,0.0,18202
4411,8152,8190,198.0,0.0,18226
3984,4290,4225,198.0,0.0,18068
4402,8143,8190,198.0,0.0,18217
4412,8155,8190,198.0,0.0,18229
4413,8157,8190,198.0,0.0,18231
4414,8159,8190,198.0,0.0,18233
4415,8160,8190,198.0,0.0,18234
4416,8161,8190,198.0,0.0,18235
4417,8162,8190,198.0,0.0,18236
4418,8163,8190,198.0,0.0,18237
4419,8165,8190,198.0,0.0,18239
4420,8168,8190,198.0,0.0,18242
4421,8170,8190,198.0,0.0,18244
4422,8173,8190,198.0,0.0,18247
4425,8178,8190,198.0,0.0,18252
4447,10721,10616,198.0,0.0,18311
4306,6168,6081,198.0,0.0,18084
4449,10724,10616,198.0,0.0,18314
3812,10651,10616,198.0,0.0,18360
4399,8137,8190,198.0,0.0,18211
3528,10639,10616,198.0,0.0,18345
4457,10737,10616,198.0,0.0,18329
4458,10739,10616,198.0,0.0,18331
4393,8129,8190,198.0,0.0,18203
4459,10742,10616,198.0,0.0,18334
4460,10743,10616,198.0,0.0,18335
4461,10744,10616,198.0,0.0,18336
4462,10746,10616,198.0,0.0,18340
4463,10747,10616,198.0,0.0,18341
4464,10750,10616,198.0,0.0,18344
4465,10751,10616,198.0,0.0,18346
4397,8135,8190,198.0,0.0,18209
4466,10752,10616,198.0,0.0,18347
4467,10753,10616,198.0,0.0,18348
4309,8017,8190,198.0,0.0,18090
4396,8134,8190,198.0,0.0,18208
4468,10754,10616,198.0,0.0,18349
4389,8123,8190,198.0,0.0,18197
4469,10755,10616,198.0,0.0,18350
4471,10757,10616,198.0,0.0,18352
4472,10759,10616,198.0,0.0,18354
4448,10722,10616,198.0,0.0,18312
3815,10655,10616,198.0,0.0,18359
4406,8147,8190,198.0,0.0,18221
4453,10731,10616,198.0,0.0,18322
4456,10735,10616,198.0,0.0,18327
4451,10727,10616,198.0,0.0,18317
4400,8138,8190,198.0,0.0,18212
4452,10730,10616,198.0,0.0,18321
4390,8124,8190,198.0,0.0,18198
1149,10745,10616,198.0,0.0,18339
4308,8016,8190,198.0,0.0,18089
4454,10732,10616,198.0,0.0,18323
4532,8194,8190,199.0,0.0,18493
4527,4306,4225,199.0,0.0,18486
4564,31920,31960,199.0,0.0,18637
4522,4301,4225,199.0,0.0,18481
4530,6170,6081,199.0,0.0,18490
4529,5101,5077,199.0,0.0,18489
4531,6171,6081,199.0,0.0,18491
4533,10773,10616,199.0,0.0,18566
4524,4303,4225,199.0,0.0,18483
4563,25645,25650,199.0,0.0,18633
1456,25822,25778,199.0,0.0,18634
4535,10775,10616,199.0,0.0,18570
4536,10777,10616,199.0,0.0,18577
4537,10780,10616,199.0,0.0,18583
4538,10782,10616,199.0,0.0,18587
3338,8506,25778,199.0,0.0,18635
4539,10783,10616,199.0,0.0,18589
4525,4304,4225,199.0,0.0,18484
4548,18047,18022,199.0,0.0,18607
4554,18053,18022,199.0,0.0,18617
4526,4305,4225,199.0,0.0,18485
4565,31922,31960,199.0,0.0,18639
4523,4302,4225,199.0,0.0,18482
4566,31923,31960,199.0,0.0,18640
4528,5100,5077,199.0,0.0,18487
4520,4299,4225,199.0,0.0,18479
23412,35397,10616,199.0,0.0,18580
23411,35395,10616,199.0,0.0,18575
4521,4300,4225,199.0,0.0,18480
23410,35394,10616,199.0,0.0,18573
23408,34845,8190,199.0,0.0,18562
23406,34841,8190,199.0,0.0,18543
23405,34839,8190,199.0,0.0,18499
23404,34838,8190,199.0,0.0,18498
23403,34837,8190,199.0,0.0,18497
23413,35398,10616,199.0,0.0,18582
23401,33763,3175,199.0,0.0,18473
4455,10733,10616,199.0,0.0,18569
4450,10725,10616,199.0,0.0,18567
23402,34836,8190,199.0,0.0,18492
23415,35401,10616,199.0,0.0,18588
4519,4298,4225,199.0,0.0,18478
4518,4297,4225,199.0,0.0,18477
4517,4296,4225,199.0,0.0,18476
23414,35399,10616,199.0,0.0,18584
4516,4295,4225,199.0,0.0,18475
23416,37886,24966,199.0,0.0,18632
4440,10714,10616,199.0,0.0,18574
4583,6987,6975,200.0,0.0,18695
4575,4698,4694,200.0,0.0,18674
23420,37280,21837,200.0,0.0,18790
4577,6172,6081,200.0,0.0,18681
4584,6989,6975,200.0,0.0,18697
4585,6990,6975,200.0,0.0,18698
4587,6994,6975,200.0,0.0,18706
4588,6995,6975,200.0,0.0,18707
4580,6980,6975,200.0,0.0,18686
4591,6998,6975,200.0,0.0,18715
4576,5102,5077,200.0,0.0,18676
4592,7000,6975,200.0,0.0,18722
4601,10788,10616,200.0,0.0,18758
4594,7007,6975,200.0,0.0,18733
4615,31932,31960,200.0,0.0,18804
4614,31931,31960,200.0,0.0,18803
4613,31929,31960,200.0,0.0,18800
4612,31928,31960,200.0,0.0,18799
4611,31927,31960,200.0,0.0,18798
4610,25647,25650,200.0,0.0,18795
4609,25646,25650,200.0,0.0,18794
4606,18061,18022,200.0,0.0,18782
4605,18060,18022,200.0,0.0,18781
4604,18059,18022,200.0,0.0,18776
4574,4697,4694,200.0,0.0,18673
4599,10785,10616,200.0,0.0,18755
4598,9443,35109,200.0,0.0,18753
4597,7013,6975,200.0,0.0,18742
4595,7008,6975,200.0,0.0,18734
4593,7002,6975,200.0,0.0,18726
4573,4315,4225,200.0,0.0,18654
4590,6997,6975,200.0,0.0,18712
4571,4312,4225,200.0,0.0,18651
4545,18044,18022,200.0,0.0,18764
4572,4313,4225,200.0,0.0,18652
4550,6991,6975,200.0,0.0,18700
4553,7006,6975,200.0,0.0,18731
4507,6992,6975,200.0,0.0,18701
4556,6977,6975,200.0,0.0,18683
4557,6988,6975,200.0,0.0,18696
4558,6979,6975,200.0,0.0,18685
4559,6982,6975,200.0,0.0,18688
4555,7011,6975,200.0,0.0,18738
4570,4311,4225,200.0,0.0,18650
23418,35402,10616,200.0,0.0,18760
23419,35403,10616,200.0,0.0,18761
4568,4307,4225,200.0,0.0,18646
4569,4308,4225,200.0,0.0,18647
4561,6999,6975,200.0,0.0,18720
4647,7054,6975,201.0,0.0,18893
4646,7052,6975,201.0,0.0,18891
4645,7049,6975,201.0,0.0,18886
4644,7048,6975,201.0,0.0,18885
4643,7047,6975,201.0,0.0,18882
4642,7046,6975,201.0,0.0,18881
4484,17925,36790,201.0,0.0,19251
4640,7044,6975,201.0,0.0,18876
4639,7042,6975,201.0,0.0,18873
4632,7033,6975,201.0,0.0,18858
4638,7041,6975,201.0,0.0,18870
4634,7036,6975,201.0,0.0,18864
4635,7037,6975,201.0,0.0,18865
4641,7045,6975,201.0,0.0,18879
4648,7055,6975,201.0,0.0,18896
4657,7080,6975,201.0,0.0,18933
4650,7058,6975,201.0,0.0,18901
4668,7104,6975,201.0,0.0,18968
4666,7101,6975,201.0,0.0,18963
4665,7097,6975,201.0,0.0,18958
4663,7093,6975,201.0,0.0,18954
4662,7090,6975,201.0,0.0,18948
4661,7086,6975,201.0,0.0,18941
4649,7056,6975,201.0,0.0,18899
4660,7085,6975,201.0,0.0,18940
4658,7081,6975,201.0,0.0,18934
4631,7029,6975,201.0,0.0,18850
4656,7077,6975,201.0,0.0,18927
4654,7070,6975,201.0,0.0,18916
4653,7068,6975,201.0,0.0,18914
4652,7067,6975,201.0,0.0,18913
4481,17922,36790,201.0,0.0,19249
4630,7028,6975,201.0,0.0,18849
4621,7015,6975,201.0,0.0,18826
4627,7024,6975,201.0,0.0,18841
4501,7133,6975,201.0,0.0,19011
4579,6978,6975,201.0,0.0,18832
4581,6983,6975,201.0,0.0,18829
4562,7087,6975,201.0,0.0,18943
4552,7040,6975,201.0,0.0,18869
4549,7034,6975,201.0,0.0,18859
4547,7051,6975,201.0,0.0,18889
4500,7106,6975,201.0,0.0,18972
4544,7063,6975,201.0,0.0,18909
4543,7065,6975,201.0,0.0,18911
4541,7066,6975,201.0,0.0,18912
23016,33046,14525,201.0,0.0,19186
4503,7111,6975,201.0,0.0,18978
4505,7126,6975,201.0,0.0,19003
4669,7107,6975,201.0,0.0,18973
4508,7136,6975,201.0,0.0,19015
4509,7094,6975,201.0,0.0,18955
4626,7023,6975,201.0,0.0,18839
4625,7022,6975,201.0,0.0,18838
4624,7020,6975,201.0,0.0,18835
4623,7018,6975,201.0,0.0,18833
4622,7017,6975,201.0,0.0,18828
4496,7138,6975,201.0,0.0,19018
4628,7026,6975,201.0,0.0,18845
4620,5106,5077,201.0,0.0,18824
4618,3333,3175,201.0,0.0,18818
4498,7099,6975,201.0,0.0,18961
4617,3332,3175,201.0,0.0,18815
4616,247,248,201.0,0.0,18810
4511,7082,6975,201.0,0.0,18936
4510,7116,6975,201.0,0.0,18987
4619,5104,5077,201.0,0.0,18820
4674,7115,6975,201.0,0.0,18986
4637,7039,6975,201.0,0.0,18867
4676,7119,6975,201.0,0.0,18992
4707,31948,31960,201.0,0.0,19285
4708,31949,31960,201.0,0.0,19287
3575,8675,8665,201.0,0.0,19025
23273,34951,14525,201.0,0.0,19116
23438,38635,25905,201.0,0.0,19290
23437,38053,25778,201.0,0.0,19268
23436,38052,25778,201.0,0.0,19266
23435,24455,25778,201.0,0.0,19265
23434,32110,25778,201.0,0.0,19264
2713,4987,14525,201.0,0.0,19119
4675,7118,6975,201.0,0.0,18990
23433,37888,24966,201.0,0.0,19262
23432,37887,24966,201.0,0.0,19261
23201,34930,9153,201.0,0.0,19098
23421,33249,2057,201.0,0.0,18814
23422,33765,3175,201.0,0.0,18816
23431,37872,24925,201.0,0.0,19260
23423,33766,3175,201.0,0.0,18817
23424,33767,3175,201.0,0.0,18819
23430,37871,24925,201.0,0.0,19258
23429,36257,14525,201.0,0.0,19244
23428,36256,14525,201.0,0.0,19126
4705,31944,31960,201.0,0.0,19281
4706,31945,31960,201.0,0.0,19282
4702,31940,31960,201.0,0.0,19276
4678,7121,6975,201.0,0.0,18995
4679,7122,6975,201.0,0.0,18996
4681,7125,6975,201.0,0.0,19002
4682,7127,6975,201.0,0.0,19004
4683,7128,6975,201.0,0.0,19005
4684,7131,6975,201.0,0.0,19008
4685,7132,6975,201.0,0.0,19009
4686,7134,6975,201.0,0.0,19012
4688,7140,6975,201.0,0.0,19020
3328,14680,14525,201.0,0.0,19123
4691,10790,10616,201.0,0.0,19109
4704,31942,31960,201.0,0.0,19279
4692,14678,14525,201.0,0.0,19117
4694,16924,16922,201.0,0.0,19247
4695,17562,17563,201.0,0.0,19248
4696,18062,18022,201.0,0.0,19255
3331,14679,14525,201.0,0.0,19121
4698,24967,24966,201.0,0.0,19263
4699,31935,31960,201.0,0.0,19271
4700,31937,31960,201.0,0.0,19273
4701,31939,31960,201.0,0.0,19275
4693,14681,14525,201.0,0.0,19125
23427,35404,10616,201.0,0.0,19111
23439,33768,3175,202.0,0.0,19291
23440,34333,5389,202.0,0.0,19298
23442,34336,5389,202.0,0.0,19321
4816,17937,36790,202.0,0.0,19643
4493,7182,6975,202.0,0.0,19398
4494,7173,6975,202.0,0.0,19385
4495,7163,6975,202.0,0.0,19366
4499,7151,6975,202.0,0.0,19349
4504,7145,6975,202.0,0.0,19341
22513,36674,25778,202.0,0.0,19666
4820,31955,31960,202.0,0.0,19680
4819,31954,31960,202.0,0.0,19678
4818,31952,31960,202.0,0.0,19674
23443,34337,5389,202.0,0.0,19322
4812,7339,6975,202.0,0.0,19624
4811,7335,6975,202.0,0.0,19619
4810,7333,6975,202.0,0.0,19617
4809,7331,6975,202.0,0.0,19615
4491,7198,6975,202.0,0.0,19423
23444,34338,5389,202.0,0.0,19323
4283,7230,6975,202.0,0.0,19477
23446,34342,5389,202.0,0.0,19327
4237,7268,6975,202.0,0.0,19533
4236,7272,6975,202.0,0.0,19539
4234,7279,6975,202.0,0.0,19548
4207,7292,6975,202.0,0.0,19564
4206,7299,6975,202.0,0.0,19575
4205,7313,6975,202.0,0.0,19593
4204,7310,6975,202.0,0.0,19590
4203,7314,6975,202.0,0.0,19594
4202,7315,6975,202.0,0.0,19596
4201,7321,6975,202.0,0.0,19604
4200,7318,6975,202.0,0.0,19600
4199,7324,6975,202.0,0.0,19607
4198,7326,6975,202.0,0.0,19609
4197,7327,6975,202.0,0.0,19610
4194,7338,6975,202.0,0.0,19623
4179,7336,6975,202.0,0.0,19620
22336,32336,25778,202.0,0.0,19667
4238,7265,6975,202.0,0.0,19530
23445,34339,5389,202.0,0.0,19324
4240,7267,6975,202.0,0.0,19532
4242,7239,6975,202.0,0.0,19493
23447,34343,5389,202.0,0.0,19328
23448,34346,5389,202.0,0.0,19331
23449,34348,5389,202.0,0.0,19333
23450,35405,10616,202.0,0.0,19635
23451,35406,10616,202.0,0.0,19637
23452,35407,10616,202.0,0.0,19638
23453,36282,15162,202.0,0.0,19640
4289,7199,6975,202.0,0.0,19424
4288,7248,6975,202.0,0.0,19505
4287,7207,6975,202.0,0.0,19438
4285,7210,6975,202.0,0.0,19443
4284,7219,6975,202.0,0.0,19460
4808,7330,6975,202.0,0.0,19614
